10BC53132191 ,6/3/13 22:21,685,17,1597,-1,,,
10BC53132191 ,6/4/13 04:00,867,21,1632,1,,,
10BC53132191 ,6/4/13 11:36,307,16,1126,-1,,,
10BC53132191 ,6/4/13 13:45,342,15,1298,2,,,
10BC53132191 ,6/5/13 02:12,559,18,1387,-1,,,
10BC53132191 ,6/5/13 02:22,587,20,1534,-1,,,
10BC53132191 ,6/5/13 11:50,360,155,1364,-1,,,
10BC53132191 ,6/5/13 13:50,800,16,1633,1,,,
10BC53132191 ,6/7/13 09:18,286,14,1228,2,,,
10BC53132191 ,6/7/13 09:38,843,22,1628,1,,,
10BC53132191 ,6/7/13 10:08,793,21,1644,1,,,
10BC53132191 ,6/7/13 11:28,789,21,1588,1,,,
10BC53132191 ,6/7/13 11:48,592,19,1409,-1,,,
10BC53132191 ,6/7/13 13:33,522,15,1177,0,,,
10BC53132191 ,6/7/13 14:33,515,17,1248,-1,,,
10BC53132191 ,6/7/13 19:21,776,26,1618,-1,,,
10BC53132191 ,6/7/13 20:41,261,12,1251,2,,,
10BC53132191 ,6/7/13 22:34,318,13,1234,2,,,
10BC53132191 ,6/7/13 22:54,238,1,1535,-1,,,
10BC53132191 ,6/7/13 23:14,251,12,1249,-1,,,
10BC53132191 ,6/8/13 00:58,321,14,1255,2,,,
10BC53132191 ,6/8/13 11:39,246,12,1245,-1,,,
10BC53132191 ,6/8/13 11:59,744,19,1404,-1,,,
10BC53132191 ,6/8/13 12:59,298,15,1075,-1,,,
10BC53132191 ,6/8/13 13:09,194,11,1232,-1,,,
10BC53132191 ,6/8/13 17:45,286,12,1191,-1,,,
10BC53132191 ,6/8/13 18:05,849,19,1476,-1,,,
10BC53132191 ,6/8/13 20:06,571,24,1601,-1,,,
10BC53132191 ,6/8/13 20:16,626,21,1627,-1,,,
10BC53132191 ,6/8/13 21:36,841,21,1633,1,,,
10BC53132191 ,6/9/13 10:25,471,15,1183,-1,,,
10BC53132191 ,6/9/13 10:35,303,17,1323,-1,,,
10BC53132191 ,6/9/13 12:14,813,21,1616,1,,,
10BC53132191 ,6/9/13 12:44,286,16,1592,-1,,,
10BC53132191 ,6/9/13 12:54,294,19,1585,3,,,
10BC53132191 ,6/9/13 20:18,527,18,1447,-1,,,
10BC53132191 ,6/9/13 20:38,752,7,1626,-1,,,
10BC53132191 ,6/9/13 21:08,525,1,1305,-1,,,
10BC53132191 ,6/10/13 13:53,322,19,1622,3,,,
10BC53132191 ,6/10/13 14:13,327,4,1158,-1,,,
10BC53132191 ,6/10/13 15:33,308,12,1159,-1,,,
10BC53132191 ,6/10/13 16:13,487,12,1076,-1,,,
10BC53132191 ,6/11/13 12:52,480,18,1655,-1,,,
10BC53132191 ,6/11/13 16:26,301,15,1271,2,,,
10BC53132191 ,6/11/13 17:56,208,11,1166,-1,,,
10BC53132191 ,6/11/13 18:40,288,19,1636,3,,,
10BC53132191 ,6/14/13 12:48,843,20,1608,1,,,
10BC53132191 ,6/14/13 13:28,398,13,1165,-1,,,
10BC53132191 ,6/14/13 16:19,426,2,1416,-1,,,
10BC53132191 ,6/15/13 11:00,321,29,1272,-1,,,
10BC53132191 ,6/15/13 21:31,886,19,1470,-1,,,
10BC53132191 ,6/16/13 12:39,254,15,1196,2,,,
10BC53132191 ,6/17/13 10:42,322,15,1093,-1,,,
10BC53132191 ,6/17/13 14:03,284,21,1641,3,,,
10BC53132191 ,6/17/13 15:13,827,20,1609,1,,,
10BC53132191 ,6/17/13 16:03,392,3,1196,-1,,,
10BC53132191 ,6/17/13 16:23,237,3,1071,-1,,,
10BC53132191 ,6/17/13 17:23,804,3,1378,-1,,,
10BC53132191 ,6/18/13 11:25,300,16,1226,2,,,
10BC53132191 ,6/18/13 13:15,531,15,1147,0,,,
10BC53132191 ,6/18/13 16:51,330,14,1240,2,,,
10BC53132191 ,6/19/13 14:26,400,15,1244,-1,,,
10BC53132191 ,6/19/13 15:16,405,17,1403,-1,,,
10BC53132191 ,6/19/13 16:24,410,15,1221,-1,,,
10BC53132191 ,6/20/13 18:32,252,21,1642,-1,,,
10BC53132191 ,6/20/13 20:32,609,20,1635,-1,,,
10BC53132191 ,6/20/13 21:12,400,14,1045,-1,,,
10BC53132191 ,6/21/13 16:33,815,20,1597,1,,,
10BC53132191 ,6/21/13 16:43,514,16,1269,0,,,
10BC53132191 ,6/21/13 17:33,481,16,1380,-1,,,
10BC53132191 ,6/21/13 17:53,259,13,1301,-1,,,
10BC53132191 ,6/21/13 18:37,727,18,1336,-1,,,
10BC53132191 ,6/21/13 22:04,326,20,1531,-1,,,
10BC53132191 ,6/22/13 10:24,546,15,1466,-1,,,
10BC53132191 ,6/22/13 10:34,190,13,1414,-1,,,
10BC53132191 ,6/22/13 13:15,221,3,1413,-1,,,
10BC53132191 ,6/22/13 14:25,817,3,1632,-1,,,
10BC53132191 ,6/23/13 15:46,803,20,1489,-1,,,
10BC53132191 ,6/23/13 17:36,843,7,1449,-1,,,
10BC53132191 ,6/23/13 19:06,249,19,1468,-1,,,
10BC53132191 ,6/23/13 23:44,347,14,1235,2,,,
10BC53132191 ,6/24/13 09:31,343,14,1248,2,,,
10BC53132191 ,6/24/13 12:18,534,17,1248,-1,,,
10BC53132191 ,6/24/13 13:58,298,13,1366,-1,,,
10BC53132191 ,6/25/13 13:27,382,20,1561,-1,,,
10BC53132191 ,6/25/13 14:57,760,21,1656,-1,,,
10BC53132191 ,6/25/13 18:47,321,4,1379,-1,,,
10BC53132191 ,6/25/13 20:07,828,21,1626,1,,,
10BC53132191 ,6/25/13 20:17,768,4,1640,-1,,,
10BC53132191 ,6/26/13 11:34,572,7,1464,-1,,,
10BC53132191 ,6/26/13 12:04,215,17,1195,-1,,,
10BC53132191 ,6/26/13 19:00,533,17,1269,0,,total,0.554
10BC53132191 ,6/26/13 19:50,540,6,1245,-1,,,
10BC53132191 ,6/26/13 20:10,837,6,1594,-1,,,
10BC53132191 ,6/27/13 12:05,309,21,1644,3,,normal,0.262
10BC53132191 ,6/28/13 12:37,771,21,1642,1,,fault,1.486
