11BC53130992 ,12/26/12 10:52,420,11,1505,-1,,,,,
11BC53130992 ,12/26/12 11:04,1033,20,1652,3,,,,,
11BC53130992 ,12/26/12 11:28,479,12,1172,0,,,,,
11BC53130992 ,12/26/12 11:36,515,14,1194,0,,,,,
11BC53130992 ,12/26/12 11:44,556,11,1153,0,,,,,
11BC53130992 ,12/26/12 12:16,568,16,1204,0,,,,,
11BC53130992 ,12/26/12 13:00,394,9,1190,0,,,,,
11BC53130992 ,12/26/12 13:20,569,13,1157,0,,,,,
11BC53130992 ,12/26/12 13:28,413,9,1220,0,,,,,
11BC53130992 ,12/26/12 13:48,556,12,1205,0,,,,,
11BC53130992 ,12/26/12 14:00,534,12,1183,0,,,,,
